,matchcode,team,map,priority
2124,2329953,Sparta,Train,5
2125,2329953,ViCi,Dust2,6
2126,2329952,EHOME,Cache,1
2127,2329952,Flash,Nuke,2
2128,2329952,EHOME,Dust2,3
2129,2329952,Flash,Train,4
2130,2329952,EHOME,Overpass,5
2131,2329952,Flash,Inferno,6
2132,2329951,Flash,Inferno,1
2133,2329951,Sparta,Train,2
2134,2329951,Flash,Nuke,3
2135,2329951,Sparta,Overpass,4
2136,2329951,Flash,Dust2,5
2137,2329951,Sparta,Cache,6
2138,2329950,EHOME,Overpass,1
2139,2329950,ViCi,Dust2,2
2140,2329950,EHOME,Train,3
2141,2329950,ViCi,Nuke,4
2142,2329950,EHOME,Cache,5
2143,2329950,ViCi,Inferno,6
2144,2329947,5POWER,Overpass,1
2145,2329947,TNC,Cache,2
2146,2329947,5POWER,Nuke,3
2147,2329947,TNC,Dust2,4
2148,2329947,5POWER,Train,5
2149,2329947,TNC,Mirage,6
2150,2329946,FrostFire,Overpass,1
2151,2329946,TNC,Train,2
2152,2329946,FrostFire,Mirage,3
2153,2329946,TNC,Cache,4
2154,2329946,FrostFire,Inferno,5
2155,2329946,TNC,Nuke,6
2156,2329945,Absolute,Inferno,1
2157,2329945,5POWER,Overpass,2
2158,2329945,Absolute,Train,3
2159,2329945,5POWER,Nuke,4
2160,2329945,Absolute,Mirage,5
2161,2329945,5POWER,Cache,6
2162,2329944,D13,Overpass,1
2163,2329944,GOSU,Dust2,2
2164,2329944,D13,Cache,5
2165,2329944,GOSU,Inferno,6
2166,2329943,GOSU,Dust2,1
2167,2329943,Beyond,Nuke,2
2168,2329943,GOSU,Cache,5
2169,2329943,Beyond,Overpass,6
2170,2329942,CyberZen,Cache,1
2171,2329942,D13,Mirage,2
2172,2329942,CyberZen,Train,3
2173,2329942,D13,Overpass,4
2174,2329942,CyberZen,Nuke,5
2175,2329942,D13,Dust2,6
2176,2329941,Beyond,Nuke,1
2177,2329941,D13,Mirage,2
2178,2329941,Beyond,Overpass,3
2179,2329941,D13,Cache,4
2180,2329941,Beyond,Inferno,5
2181,2329941,D13,Dust2,6
2182,2329940,CyberZen,Train,1
2183,2329940,GOSU,Dust2,2
2184,2329940,CyberZen,Nuke,3
2185,2329940,GOSU,Cache,4
2186,2329940,CyberZen,Mirage,5
2187,2329940,GOSU,Inferno,6
2188,2330106,FURIA,Dust2,1
2189,2330106,Drip or Drown,Nuke,2
2190,2330106,FURIA,Cache,5
2191,2330106,Drip or Drown,Overpass,6
2192,2330105,Vireo.pro,Overpass,1
2193,2330105,Drip or Drown,Inferno,2
2194,2330105,Vireo.pro,Nuke,5
2195,2330105,Drip or Drown,Cache,6
2196,2330104,Singularity,Dust2,1
2197,2330104,FURIA,Mirage,2
2198,2330104,Singularity,Train,5
2199,2330104,FURIA,Inferno,6
2200,2330093,Singularity,Overpass,1
2201,2330093,x1 Mob,Cache,2
2202,2330093,Singularity,Dust2,5
2203,2330093,x1 Mob,Inferno,6
2204,2330094,FURIA,Cache,1
2205,2330094,Fragging for Andy,Dust2,2
2206,2330094,FURIA,Overpass,5
2207,2330094,Fragging for Andy,Nuke,6
2208,2330096,Drip or Drown,Dust2,1
2209,2330096,Thunder Logic,Overpass,2
2210,2330096,Drip or Drown,Cache,5
2211,2330096,Thunder Logic,Nuke,6
2212,2330095,Vireo.pro,Train,1
2213,2330095,Misfits and Digenerates,Inferno,2
2214,2330095,Vireo.pro,Mirage,5
2215,2330095,Misfits and Digenerates,Cache,6
2216,2330092,Thunder Logic,Mirage,1
2217,2330092,The Tourists,Dust2,2
2218,2330092,Thunder Logic,Train,5
2219,2330092,The Tourists,Inferno,6
2220,2330089,x1 Mob,Mirage,1
2221,2330089,Vivency,Overpass,2
2222,2330089,x1 Mob,Dust2,5
2223,2330089,Vivency,Train,6
2224,2330090,Fragging for Andy,Dust2,1
2225,2330090,7evenChapters,Cache,2
2226,2330090,Fragging for Andy,Nuke,5
2227,2330090,7evenChapters,Overpass,6
2228,2330091,Misfits and Digenerates,Dust2,1
2229,2330091,can't believe she took the kids,Cache,2
2230,2330091,Misfits and Digenerates,Train,5
2231,2330091,can't believe she took the kids,Mirage,6
2232,2330075,The Tourists,Nuke,1
2233,2330075,Legacy of Aeons,Dust2,2
2234,2330075,The Tourists,Overpass,3
2235,2330075,Legacy of Aeons,Inferno,4
2236,2330075,The Tourists,Train,5
2237,2330075,Legacy of Aeons,Mirage,6
2238,2330073,x1 Mob,Train,1
2239,2330073,Follow me @,Mirage,2
2240,2330073,x1 Mob,Nuke,3
2241,2330073,Follow me @,Dust2,4
2242,2330073,x1 Mob,Inferno,5
2243,2330073,Follow me @,Overpass,6
2244,2330076,7evenChapters,Overpass,1
2245,2330076,Penn State,Cache,2
2246,2330076,7evenChapters,Mirage,3
2247,2330076,Penn State,Dust2,4
2248,2330076,7evenChapters,Train,5
2249,2330076,Penn State,Nuke,6
2250,2330074,Toggle When Needed,Nuke,1
2251,2330074,can't believe she took the kids,Train,2
2252,2330074,Toggle When Needed,Inferno,3
2253,2330074,can't believe she took the kids,Overpass,4
2254,2330074,Toggle When Needed,Cache,5
2255,2330074,can't believe she took the kids,Dust2,6
2256,2330069,Fragging for Andy,Nuke,1
2257,2330069,The Tourists,Cache,2
2258,2330069,Fragging for Andy,Dust2,3
2259,2330069,The Tourists,Overpass,4
2260,2330069,Fragging for Andy,Train,5
2261,2330069,The Tourists,Inferno,6
2262,2330067,Drip or Drown,Mirage,1
2263,2330067,x1 Mob,Nuke,2
2264,2330067,Drip or Drown,Inferno,3
2265,2330067,x1 Mob,Dust2,4
2266,2330067,Drip or Drown,Train,5
2267,2330067,x1 Mob,Overpass,6
2268,2330070,Thunder Logic,Cache,1
2269,2330070,7evenChapters,Inferno,2
2270,2330070,Thunder Logic,Overpass,3
2271,2330070,7evenChapters,Dust2,4
2272,2330070,Thunder Logic,Mirage,5
2273,2330070,7evenChapters,Nuke,6
2274,2330071,Misfits and Digenerates,Inferno,1
2275,2330071,Regal Reserve,Cache,2
2276,2330071,Misfits and Digenerates,Dust2,3
2277,2330071,Regal Reserve,Train,4
2278,2330071,Misfits and Digenerates,Nuke,5
2279,2330071,Regal Reserve,Mirage,6
2280,2330072,Vivency,Cache,1
2281,2330072,n0rth reb0rn,Overpass,2
2282,2330072,Vivency,Dust2,3
2283,2330072,n0rth reb0rn,Nuke,4
2284,2330072,Vivency,Mirage,5
2285,2330072,n0rth reb0rn,Train,6
2286,2330064,Fusion,Dust2,1
2287,2330064,Legacy of Aeons,Train,2
2288,2330064,Fusion,Nuke,3
2289,2330064,Legacy of Aeons,Overpass,4
2290,2330064,Fusion,Cache,5
2291,2330064,Legacy of Aeons,Inferno,6
2292,2330061,LAN Lords,Inferno,1
2293,2330061,Regal Reserve,Mirage,2
2294,2330061,LAN Lords,Overpass,3
2295,2330061,Regal Reserve,Train,4
2296,2330061,LAN Lords,Nuke,5
2297,2330061,Regal Reserve,Cache,6
2298,2330063,Follow me @,Dust2,1
2299,2330063,Chiken Squad,Train,2
2300,2330063,Follow me @,Overpass,3
2301,2330063,Chiken Squad,Nuke,4
2302,2330063,Follow me @,Inferno,5
2303,2330063,Chiken Squad,Cache,6
2304,2330066,Vireo.pro,Cache,1
2305,2330066,Vivency,Dust2,2
2306,2330066,Vireo.pro,Mirage,3
2307,2330066,Vivency,Nuke,4
2308,2330066,Vireo.pro,Inferno,5
2309,2330066,Vivency,Overpass,6
2310,2330068,FURIA,Dust2,1
2311,2330068,can't believe she took the kids,Mirage,2
2312,2330068,FURIA,Overpass,3
2313,2330068,can't believe she took the kids,Train,4
2314,2330068,FURIA,Nuke,5
2315,2330068,can't believe she took the kids,Inferno,6
2316,2330059,The Tourists,Dust2,1
2317,2330059,Legacy of Aeons,Cache,2
2318,2330059,The Tourists,Nuke,3
2319,2330059,Legacy of Aeons,Train,4
2320,2330059,The Tourists,Mirage,5
2321,2330059,Legacy of Aeons,Overpass,6
2322,2330060,Penn State,Train,1
2323,2330060,7evenChapters,Cache,2
2324,2330060,Penn State,Overpass,3
2325,2330060,7evenChapters,Dust2,4
2326,2330060,Penn State,Inferno,5
2327,2330060,7evenChapters,Nuke,6
2328,2330065,Singularity,Train,1
2329,2330065,Misfits and Digenerates,Dust2,2
2330,2330065,Singularity,Nuke,3
2331,2330065,Misfits and Digenerates,Cache,4
2332,2330065,Singularity,Mirage,5
2333,2330065,Misfits and Digenerates,Inferno,6
2334,2330057,Toggle When Needed,Nuke,1
2335,2330057,can't believe she took the kids,Train,2
2336,2330057,Toggle When Needed,Dust2,3
2337,2330057,can't believe she took the kids,Overpass,4
2338,2330057,Toggle When Needed,Mirage,5
2339,2330057,can't believe she took the kids,Cache,6
2340,2330054,n0rth reb0rn,Nuke,1
2341,2330054,Vivency,Overpass,2
2342,2330054,n0rth reb0rn,Dust2,3
2343,2330054,Vivency,Inferno,4
2344,2330054,n0rth reb0rn,Cache,5
2345,2330054,Vivency,Train,6
2346,2330056,x1 Mob,Cache,1
2347,2330056,Follow me @,Train,2
2348,2330056,x1 Mob,Inferno,3
2349,2330056,Follow me @,Overpass,4
2350,2330056,x1 Mob,Dust2,5
2351,2330056,Follow me @,Mirage,6
2352,2330058,Fusion,Train,1
2353,2330058,Fragging for Andy,Dust2,2
2354,2330058,Fusion,Nuke,3
2355,2330058,Fragging for Andy,Overpass,4
2356,2330058,Fusion,Cache,5
2357,2330058,Fragging for Andy,Inferno,6
2358,2330055,Chiken Squad,Dust2,1
2359,2330055,Drip or Drown,Nuke,2
2360,2330055,Chiken Squad,Train,3
2361,2330055,Drip or Drown,Cache,4
2362,2330055,Chiken Squad,Overpass,5
2363,2330055,Drip or Drown,Inferno,6
2364,2330052,LAN Lords,Cache,1
2365,2330052,Singularity,Inferno,2
2366,2330052,LAN Lords,Nuke,3
2367,2330052,Singularity,Train,4
2368,2330052,LAN Lords,Dust2,5
2369,2330052,Singularity,Mirage,6
2370,2330047,Spirit,Train,1
2371,2330047,Vitality,Nuke,2
2372,2330047,Spirit,Cache,5
2373,2330047,Vitality,Overpass,6
2374,2330044,AVANGAR,Nuke,1
2375,2330044,Vitality,Train,2
2376,2330044,AVANGAR,Overpass,5
2377,2330044,Vitality,Cache,6
2378,2330043,Spirit,Train,1
2379,2330043,Red Reserve,Inferno,2
2380,2330043,Spirit,Cache,5
2381,2330043,Red Reserve,Mirage,6
2382,2330034,pro100,Nuke,1
2383,2330034,AVANGAR,Train,2
2384,2330034,pro100,Mirage,5
2385,2330034,AVANGAR,Inferno,6
2386,2330025,Vitality,Train,1
2387,2330025,Vega Squadron,Nuke,2
2388,2330025,Vitality,Cache,5
2389,2330025,Vega Squadron,Dust2,6
2390,2330001,Heroic,Cache,1
2391,2330001,Red Reserve,Inferno,2
2392,2330001,Heroic,Mirage,5
2393,2330001,Red Reserve,Train,6
2394,2330028,Spirit,Train,1
2395,2330028,OpTic,Cache,2
2396,2330028,Spirit,Inferno,5
2397,2330028,OpTic,Dust2,6
2398,2330027,pro100,Train,1
2399,2330027,Gambit,Nuke,2
2400,2330027,pro100,Dust2,5
2401,2330027,Gambit,Cache,6
2402,2329983,Spirit,Train,1
2403,2329983,Winstrike,Inferno,2
2404,2329983,Spirit,Dust2,5
2405,2329983,Winstrike,Overpass,6
2406,2329982,NoChance,Nuke,1
2407,2329982,Vitality,Train,2
2408,2329982,NoChance,Cache,5
2409,2329982,Vitality,Mirage,6
2410,2329934,AGO,Nuke,1
2411,2329934,Winstrike,Inferno,2
2412,2329934,AGO,Overpass,5
2413,2329934,Winstrike,Mirage,6
2414,2329964,3DMAX,Train,1
2415,2329964,Red Reserve,Inferno,2
2416,2329964,3DMAX,Overpass,5
2417,2329964,Red Reserve,Mirage,6
2418,2329933,Nemiga,Cache,1
2419,2329933,pro100,Train,2
2420,2329933,Nemiga,Overpass,5
2421,2329933,pro100,Mirage,6
2422,2329920,Winstrike,Inferno,1
2423,2329920,Windigo Academy,Train,2
2424,2329920,Winstrike,Cache,5
2425,2329920,Windigo Academy,Overpass,6
2426,2329924,Nemiga,Cache,1
2427,2329924,3DMAX,Train,2
2428,2329924,Nemiga,Nuke,5
2429,2329924,3DMAX,Mirage,6
2430,2329919,Vitality,Train,1
2431,2329919,AGO,Nuke,2
2432,2329919,Vitality,Dust2,5
2433,2329919,AGO,Cache,6
2434,2329851,3DMAX,Overpass,1
2435,2329851,pro100,Train,2
2436,2329851,3DMAX,Mirage,5
2437,2329851,pro100,Cache,6
2438,2329686,Nemiga,Cache,1
2439,2329686,Virtus.pro,Overpass,2
2440,2329686,Nemiga,Nuke,5
2441,2329686,Virtus.pro,Dust2,6
2442,2329685,Windigo Academy,Train,1
2443,2329685,AGO,Nuke,2
2444,2329685,Windigo Academy,Cache,5
2445,2329685,AGO,Overpass,6
2446,2329684,Vitality,Train,1
2447,2329684,Winstrike,Inferno,2
2448,2329684,Vitality,Mirage,5
2449,2329684,Winstrike,Cache,6
2450,2329839,NoChance,Nuke,1
2451,2329839,Sprout,Overpass,2
2452,2329839,NoChance,Train,5
2453,2329839,Sprout,Cache,6
2454,2329838,Gambit,Nuke,1
2455,2329838,Sprout,Overpass,2
2456,2329838,Gambit,Mirage,5
2457,2329838,Sprout,Train,6
2458,2329807,Red Reserve,Inferno,1
2459,2329807,DreamEaters,Nuke,2
2460,2329807,Red Reserve,Train,5
2461,2329807,DreamEaters,Mirage,6
2462,2329829,NoChance,Overpass,1
2463,2329829,LAN DODGERS,Cache,2
2464,2329829,NoChance,Dust2,5
2465,2329829,LAN DODGERS,Nuke,6
2466,2329732,NoChance,Nuke,1
2467,2329732,Gambit,Cache,2
2468,2329732,NoChance,Dust2,5
2469,2329732,Gambit,Mirage,6
2470,2329776,Spirit,Train,1
2471,2329776,Red Reserve,Nuke,2
2472,2329776,Spirit,Cache,5
2473,2329776,Red Reserve,Mirage,6
2474,2329683,Sprout,Overpass,1
2475,2329683,LAN DODGERS,Nuke,2
2476,2329683,Sprout,Inferno,5
2477,2329683,LAN DODGERS,Cache,6
2478,2329777,DreamEaters,Nuke,1
2479,2329777,Windigo,Inferno,2
2480,2329777,DreamEaters,Cache,5
2481,2329777,Windigo,Mirage,6
2482,2329682,Windigo,Overpass,1
2483,2329682,Red Reserve,Inferno,2
2484,2329682,Windigo,Cache,5
2485,2329682,Red Reserve,Nuke,6
2486,2329681,Spirit,Train,1
2487,2329681,DreamEaters,Nuke,2
2488,2329681,Spirit,Mirage,5
2489,2329681,DreamEaters,Dust2,6
2490,2329784,AGO,Nuke,1
2491,2329784,Virtus.pro,Inferno,2
2492,2329784,AGO,Cache,5
2493,2329784,Virtus.pro,Dust2,6
2494,2329696,G2,Inferno,1
2495,2329696,Vitality,Dust2,2
2496,2329696,G2,Train,5
2497,2329696,Vitality,Cache,6
2498,2330042,Rogue,Cache,1
2499,2330042,Envy,Nuke,2
2500,2330042,Rogue,Train,5
2501,2330042,Envy,Inferno,6
2502,2330035,compLexity,Overpass,1
2503,2330035,Envy,Nuke,2
2504,2330035,compLexity,Dust2,5
2505,2330035,Envy,Cache,6
2506,2330020,FURIA,Dust2,1
2507,2330020,Rogue,Cache,2
2508,2330020,FURIA,Inferno,5
2509,2330020,Rogue,Mirage,6
2510,2329986,Luminosity,Nuke,1
2511,2329986,Envy,Overpass,2
2512,2329986,Luminosity,Cache,5
2513,2329986,Envy,Dust2,6
2514,2329985,compLexity,Overpass,1
2515,2329985,TeamOne,Nuke,2
2516,2329985,compLexity,Train,5
2517,2329985,TeamOne,Dust2,6
2518,2329967,eUnited,Train,1
2519,2329967,Rogue,Cache,2
2520,2329967,eUnited,Overpass,5
2521,2329967,Rogue,Mirage,6
2522,2329966,Ghost,Overpass,1
2523,2329966,FURIA,Dust2,2
2524,2329966,Ghost,Nuke,5
2525,2329966,FURIA,Train,6
2526,2329862,Envy,Nuke,1
2527,2329862,Singularity,Dust2,2
2528,2329862,Envy,Cache,5
2529,2329862,Singularity,Inferno,6
2530,2329845,FURIA,Dust2,1
2531,2329845,Envy,Nuke,2
2532,2329845,FURIA,Mirage,5
2533,2329845,Envy,Overpass,6
2534,2329846,Mythic,Nuke,1
2535,2329846,Singularity,Train,2
2536,2329846,Mythic,Inferno,5
2537,2329846,Singularity,Cache,6
2538,2329827,Vireo.pro,Inferno,1
2539,2329827,Rogue,Cache,2
2540,2329827,Vireo.pro,Overpass,5
2541,2329827,Rogue,Mirage,6
2542,2329727,FURIA,Dust2,1
2543,2329727,Singularity,Mirage,2
2544,2329727,FURIA,Inferno,5
2545,2329727,Singularity,Nuke,6
2546,2329729,Envy,Nuke,1
2547,2329729,Mythic,Mirage,2
2548,2329729,Envy,Overpass,5
2549,2329729,Mythic,Inferno,6
2550,2329801,TeamOne,Nuke,1
2551,2329801,Rogue,Cache,2
2552,2329801,TeamOne,Dust2,5
2553,2329801,Rogue,Train,6
2554,2329804,Vireo.pro,Inferno,1
2555,2329804,Spacestation,Cache,2
2556,2329804,Vireo.pro,Train,5
2557,2329804,Spacestation,Mirage,6
2558,2329724,TeamOne,Nuke,1
2559,2329724,Spacestation,Inferno,2
2560,2329724,TeamOne,Cache,5
2561,2329724,Spacestation,Dust2,6
2562,2329725,Vireo.pro,Inferno,1
2563,2329725,Rogue,Cache,2
2564,2329725,Vireo.pro,Overpass,5
2565,2329725,Rogue,Dust2,6
2566,2330031,x6tence Galaxy,Train,1
2567,2330031,Windigo,Nuke,2
2568,2330031,x6tence Galaxy,Cache,5
2569,2330031,Windigo,Inferno,6
2570,2330029,Winstrike,Inferno,1
2571,2330029,x6tence Galaxy,Train,2
2572,2330029,Winstrike,Cache,5
2573,2330029,x6tence Galaxy,Nuke,6
2574,2330000,x6tence Galaxy,Train,1
2575,2330000,HAVU,Inferno,2
2576,2330000,x6tence Galaxy,Cache,5
2577,2330000,HAVU,Mirage,6
2578,2329922,Windigo,Nuke,1
2579,2329922,Winstrike,Inferno,2
2580,2329922,Windigo,Mirage,5
2581,2329922,Winstrike,Cache,6
2582,2329921,HAVU,Inferno,1
2583,2329921,Chaos,Nuke,2
2584,2329921,HAVU,Mirage,5
2585,2329921,Chaos,Cache,6
2586,2329918,x6tence Galaxy,Train,1
2587,2329918,Endpoint,Nuke,2
2588,2329918,x6tence Galaxy,Cache,5
2589,2329918,Endpoint,Dust2,6
2590,2329854,Windigo,Nuke,1
2591,2329854,HAVU,Inferno,2
2592,2329854,Windigo,Train,5
2593,2329854,HAVU,Mirage,6
2594,2329836,Winstrike,Inferno,1
2595,2329836,Endpoint,Nuke,2
2596,2329836,Winstrike,Mirage,5
2597,2329836,Endpoint,Train,6
2598,2329837,Epsilon,Nuke,1
2599,2329837,Chaos,Train,2
2600,2329837,Epsilon,Cache,5
2601,2329837,Chaos,Inferno,6
2602,2329778,HAVU,Inferno,1
2603,2329778,x6tence Galaxy,Train,2
2604,2329778,HAVU,Mirage,5
2605,2329778,x6tence Galaxy,Cache,6
2606,2329780,Endpoint,Dust2,1
2607,2329780,Epsilon,Nuke,2
2608,2329780,Endpoint,Train,5
2609,2329780,Epsilon,Cache,6
2610,2329785,Windigo,Nuke,1
2611,2329785,forZe,Cache,2
2612,2329785,Windigo,Dust2,5
2613,2329785,forZe,Overpass,6
2614,2329779,Winstrike,Inferno,1
2615,2329779,Chaos,Train,2
2616,2329779,Winstrike,Mirage,5
2617,2329779,Chaos,Cache,6
2618,2329691,Tricked,Dust2,1
2619,2329691,Winstrike,Inferno,2
2620,2329691,Tricked,Overpass,5
2621,2329691,Winstrike,Mirage,6
2622,2329615,Epsilon,Nuke,1
2623,2329615,Winstrike,Inferno,2
2624,2329615,Epsilon,Train,5
2625,2329615,Winstrike,Mirage,6
2626,2329617,Endpoint,Dust2,1
2627,2329617,EURONICS,Mirage,2
2628,2329617,Endpoint,Cache,5
2629,2329617,EURONICS,Train,6
2630,2329616,pro100,Train,1
2631,2329616,Tricked,Overpass,2
2632,2329616,pro100,Mirage,5
2633,2329616,Tricked,Inferno,6
2634,2329523,x6tence Galaxy,Dust2,1
2635,2329523,Nemiga,Cache,2
2636,2329523,x6tence Galaxy,Mirage,5
2637,2329523,Nemiga,Nuke,6
2638,2329516,Epsilon,Nuke,1
2639,2329516,pro100,Train,2
2640,2329516,Epsilon,Dust2,5
2641,2329516,pro100,Mirage,6
2642,2329469,Endpoint,Nuke,1
2643,2329469,Sprout,Overpass,2
2644,2329469,Endpoint,Dust2,5
2645,2329469,Sprout,Cache,6
2646,2329468,x6tence Galaxy,Dust2,1
2647,2329468,Spirit,Train,2
2648,2329468,x6tence Galaxy,Nuke,5
2649,2329468,Spirit,Mirage,6
2650,2329467,Winstrike,Inferno,1
2651,2329467,Tricked,Overpass,2
2652,2329467,Winstrike,Train,5
2653,2329467,Tricked,Cache,6
2654,2329466,Nemiga,Nuke,1
2655,2329466,forZe,Dust2,2
2656,2329466,Nemiga,Cache,5
2657,2329466,forZe,Overpass,6
2658,2329458,forZe,Cache,1
2659,2329458,Spirit,Train,2
2660,2329458,forZe,Nuke,5
2661,2329458,Spirit,Inferno,6
2662,2329457,x6tence Galaxy,Cache,1
2663,2329457,Nemiga,Dust2,2
2664,2329457,x6tence Galaxy,Nuke,5
2665,2329457,Nemiga,Inferno,6
2666,2329409,Chaos,Nuke,1
2667,2329409,EURONICS,Mirage,2
2668,2329409,Chaos,Train,5
2669,2329409,EURONICS,Cache,6
2670,2329401,Windigo,Nuke,1
2671,2329401,2019,Dust2,2
2672,2329401,Windigo,Mirage,5
2673,2329401,2019,Overpass,6
2674,2329390,Sprout,Overpass,1
2675,2329390,EURONICS,Mirage,2
2676,2329390,Sprout,Cache,5
2677,2329390,EURONICS,Nuke,6
2678,2329389,3DMAX,Train,1
2679,2329389,Windigo,Nuke,2
2680,2329389,3DMAX,Dust2,5
2681,2329389,Windigo,Cache,6
2682,2329388,HAVU,Inferno,1
2683,2329388,2019,Cache,2
2684,2329388,HAVU,Overpass,5
2685,2329388,2019,Dust2,6
2686,2329367,Chaos,Train,1
2687,2329367,Endpoint,Dust2,2
2688,2329367,Chaos,Nuke,5
2689,2329367,Endpoint,Cache,6
2690,2329366,2019,Cache,1
2691,2329366,3DMAX,Train,2
2692,2329366,2019,Nuke,5
2693,2329366,3DMAX,Dust2,6
2694,2329365,HAVU,Inferno,1
2695,2329365,Windigo,Nuke,2
2696,2329365,HAVU,Overpass,5
2697,2329365,Windigo,Mirage,6
2698,2329626,ORDER,Dust2,1
2699,2329626,Chiefs,Nuke,2
2700,2329625,ORDER,Train,1
2701,2329625,AVANT,Overpass,2
2702,2329625,ORDER,Dust2,5
2703,2329625,AVANT,Nuke,6
2704,2329624,Ground Zero,Overpass,1
2705,2329624,Chiefs,Inferno,2
2706,2329624,Ground Zero,Nuke,5
2707,2329624,Chiefs,Cache,6
2708,2329213,ORDER,Train,1
2709,2329213,Chiefs,Dust2,2
2710,2329213,ORDER,Nuke,3
2711,2329213,Chiefs,Overpass,4
2712,2329213,ORDER,Inferno,5
2713,2329213,Chiefs,Cache,6
2714,2329212,Ground Zero,Mirage,1
2715,2329212,AVANT,Train,2
2716,2329212,Ground Zero,Nuke,3
2717,2329212,AVANT,Overpass,4
2718,2329212,Ground Zero,Cache,5
2719,2329212,AVANT,Dust2,6
2720,2329211,Deceptors,Mirage,1
2721,2329211,Roar,Nuke,2
2722,2329211,Deceptors,Overpass,3
2723,2329211,Roar,Cache,4
2724,2329211,Deceptors,Train,5
2725,2329211,Roar,Dust2,6
2726,2329210,Roar,Cache,1
2727,2329210,Chiefs,Dust2,2
2728,2329210,Roar,Mirage,3
2729,2329210,Chiefs,Inferno,4
2730,2329210,Roar,Overpass,5
2731,2329210,Chiefs,Nuke,6
2732,2329209,Ground Zero,Overpass,1
2733,2329209,Deceptors,Mirage,2
2734,2329209,Ground Zero,Cache,3
2735,2329209,Deceptors,Train,4
2736,2329209,Ground Zero,Dust2,5
2737,2329209,Deceptors,Nuke,6
2738,2329208,ORDER,Train,1
2739,2329208,AVANT,Overpass,2
2740,2329208,ORDER,Inferno,3
2741,2329208,AVANT,Dust2,4
2742,2329208,ORDER,Cache,5
2743,2329208,AVANT,Mirage,6
2744,2329207,Roar,Nuke,1
2745,2329207,AVANT,Train,2
2746,2329207,Roar,Mirage,3
2747,2329207,AVANT,Inferno,4
2748,2329207,Roar,Cache,5
2749,2329207,AVANT,Overpass,6
2750,2329206,ORDER,Overpass,1
2751,2329206,Ground Zero,Nuke,2
2752,2329206,ORDER,Inferno,3
2753,2329206,Ground Zero,Dust2,4
2754,2329206,ORDER,Train,5
2755,2329206,Ground Zero,Cache,6
2756,2329205,Deceptors,Inferno,1
2757,2329205,Chiefs,Dust2,2
2758,2329205,Deceptors,Train,3
2759,2329205,Chiefs,Overpass,4
2760,2329205,Deceptors,Mirage,5
2761,2329205,Chiefs,Nuke,6
2762,2328880,ORDER,Nuke,1
2763,2328880,Deceptors,Mirage,2
2764,2328880,ORDER,Train,3
2765,2328880,Deceptors,Cache,4
2766,2328880,ORDER,Inferno,5
2767,2328880,Deceptors,Overpass,6
2768,2328879,Roar,Nuke,1
2769,2328879,Ground Zero,Overpass,2
2770,2328879,Roar,Mirage,3
2771,2328879,Ground Zero,Train,4
2772,2328879,Roar,Cache,5
2773,2328879,Ground Zero,Dust2,6
2774,2328878,AVANT,Nuke,1
2775,2328878,Chiefs,Overpass,2
2776,2328878,AVANT,Dust2,3
2777,2328878,Chiefs,Cache,4
2778,2328878,AVANT,Train,5
2779,2328878,Chiefs,Inferno,6
2780,2328692,AVANT,Train,1
2781,2328692,Deceptors,Mirage,2
2782,2328692,AVANT,Nuke,3
2783,2328692,Deceptors,Overpass,4
2784,2328692,AVANT,Inferno,5
2785,2328692,Deceptors,Dust2,6
2786,2328691,Chiefs,Nuke,1
2787,2328691,Ground Zero,Overpass,2
2788,2328691,Chiefs,Train,3
2789,2328691,Ground Zero,Dust2,4
2790,2328691,Chiefs,Cache,5
2791,2328691,Ground Zero,Mirage,6
2792,2328690,Roar,Mirage,1
2793,2328690,ORDER,Overpass,2
2794,2328690,Roar,Nuke,3
2795,2328690,ORDER,Train,4
2796,2328690,Roar,Cache,5
2797,2328690,ORDER,Dust2,6
2798,2329988,x6tence Galaxy,Train,1
2799,2329988,Windigo,Nuke,2
2800,2329855,x6tence Galaxy,Train,1
2801,2329855,ALTERNATE aTTaX,Cache,2
2802,2329855,x6tence Galaxy,Nuke,5
2803,2329855,ALTERNATE aTTaX,Mirage,6
2804,2329701,x6tence Galaxy,Train,1
2805,2329701,Vexed,Nuke,2
2806,2329701,x6tence Galaxy,Dust2,5
2807,2329701,Vexed,Mirage,6
2808,2329527,Windigo,Nuke,1
2809,2329527,ALTERNATE aTTaX,Cache,2
2810,2329527,Windigo,Inferno,5
2811,2329527,ALTERNATE aTTaX,Dust2,6
2812,2329399,x6tence Galaxy,Dust2,1
2813,2329399,3DMAX,Overpass,2
2814,2329399,x6tence Galaxy,Cache,5
2815,2329399,3DMAX,Train,6
2816,2329370,Vexed,Nuke,1
2817,2329370,Tricked,Overpass,2
2818,2329370,Vexed,Dust2,5
2819,2329370,Tricked,Inferno,6
2820,2329309,ALTERNATE aTTaX,Cache,1
2821,2329309,3DMAX,Train,2
2822,2329309,ALTERNATE aTTaX,Dust2,5
2823,2329309,3DMAX,Nuke,6
2824,2329180,x6tence Galaxy,Cache,1
2825,2329180,Berzerk,Nuke,2
2826,2329180,x6tence Galaxy,Train,5
2827,2329180,Berzerk,Dust2,6
2828,2329145,Tricked,Overpass,1
2829,2329145,Windigo,Nuke,2
2830,2329145,Tricked,Cache,5
2831,2329145,Windigo,Inferno,6
2832,2329144,Vexed,Nuke,1
2833,2329144,SJ,Dust2,2
2834,2329144,Vexed,Overpass,5
2835,2329144,SJ,Cache,6
