,matchcode,team,map,priority
1748,2328857,Nemiga,Dust2,3
1749,2328857,pro100,Mirage,4
1750,2328856,forZe,Inferno,3
1751,2328856,Copenhagen Flames,Train,4
1752,2328811,Tricked,Cache,3
1753,2328811,Windigo Academy,Dust2,4
1754,2328788,Marskalk,Overpass,3
1755,2328788,Epsilon,Mirage,4
1756,2327833,Ground Zero,Dust2,7
1757,2327832,Tainted Minds,Mirage,7
1758,2327834,Legacy,Mirage,7
1759,2327831,Tainted Minds,Inferno,7
1760,2327830,Ground Zero,Cache,7
1761,2327829,Breakaway,Mirage,7
1762,2327828,Tainted Minds,Overpass,7
1763,2327827,Grayhound,Inferno,7
1764,2327826,Legacy,Mirage,7
1765,2327825,Grayhound,Cache,7
1766,2327824,Tainted Minds,Inferno,7
1767,2327823,Legacy,Nuke,7
1768,2327413,Breakaway,Mirage,7
1769,2327412,Legacy,Mirage,7
1770,2327411,Grayhound,Mirage,7
1771,2328876,Chiefs,Inferno,3
1772,2328876,Grayhound,Dust2,4
1773,2328845,Grayhound,Cache,3
1774,2328845,Tainted Minds,Mirage,4
1775,2328844,Paradox,Inferno,3
1776,2328844,Chiefs,Nuke,4
1777,2328843,Breakaway,Dust2,3
1778,2328843,Chiefs,Cache,4
1779,2328773,Paradox,Dust2,3
1780,2328773,ORDER,Cache,4
1781,2328772,TRIDENT,Inferno,3
1782,2328772,Tainted Minds,Mirage,4
1783,2328745,madlikewizards,Cache,3
1784,2328745,Grayhound,Overpass,4
1785,2328774,CyberZen,Overpass,3
1786,2328774,ViCi,Train,4
1787,2328750,CyberZen,Inferno,3
1788,2328750,Lucid Dream,Dust2,4
1789,2328642,2ez,Inferno,3
1790,2328642,ViCi,Overpass,4
1791,2328561,PACT,Inferno,3
1792,2328561,EURONICS,Nuke,4
1793,2327977,EURONICS,Dust2,3
1794,2327977,Great Danes,Mirage,4
1795,2327846,EURONICS,Dust2,3
1796,2327846,Ambush,Overpass,4
1797,2327845,Bpro,Overpass,3
1798,2327845,PACT,Inferno,4
1799,2327730,Arena Bulls,Inferno,3
1800,2327730,Sharks,Cache,4
1801,2327298,WASD,Train,3
1802,2327298,Ambush,Nuke,4
1803,2327424,PACT,Train,3
1804,2327424,Great Danes,Mirage,4
1805,2327172,Endpoint,Mirage,3
1806,2327172,Sharks,Cache,4
1807,2327173,Bpro,Overpass,3
1808,2327173,Nexus,Mirage,4
1809,2327082,orgless,Cache,3
1810,2327082,Arena Bulls,Train,4
1811,2327081,EoN,Cache,3
1812,2327081,EURONICS,Dust2,4
1813,2327004,Smoke Criminals,Nuke,3
1814,2327004,Sharks,Cache,4
1815,2327032,WASD,Train,3
1816,2327032,No Quarter Cartel,Mirage,4
1817,2326990,Nexus,Mirage,3
1818,2326990,Endpoint,Overpass,4
1819,2326950,PACT,Train,3
1820,2326950,Ambush,Overpass,4
1821,2326824,Bpro,Overpass,3
1822,2326824,orgless,Mirage,4
1823,2326825,EoN,Cache,3
1824,2326825,Great Danes,Inferno,4
1825,2326728,PACT,Inferno,3
1826,2326728,Sharks,Cache,4
1827,2326732,Bpro,Dust2,3
1828,2326732,Quantum Bellator Fire,Overpass,4
1829,2326729,Endpoint,Overpass,3
1830,2326729,WASD,Train,4
1831,2326726,EoN,Nuke,3
1832,2326726,ConfigStarz,Train,4
1833,2326730,Nexus,Mirage,3
1834,2326730,No Quarter Cartel,Overpass,4
1835,2326727,Smoke Criminals,Inferno,3
1836,2326727,Ambush,Overpass,4
1837,2326731,orgless,Cache,3
1838,2326731,EURONICS,Train,4
1839,2328151,Chiefs,Train,3
1840,2328151,ORDER,Nuke,4
1841,2328547,OpTic,Nuke,3
1842,2328547,NRG,Overpass,4
1843,2328547,OpTic,Mirage,5
1844,2328547,NRG,Train,6
1845,2328546,OpTic,Nuke,3
1846,2328546,BIG,Dust2,4
1847,2328545,compLexity,Inferno,3
1848,2328545,OpTic,Nuke,4
1849,2328544,BIG,Train,3
1850,2328544,NRG,Overpass,4
1851,2328543,compLexity,Inferno,3
1852,2328543,Heroic,Nuke,4
1853,2328542,OpTic,Nuke,3
1854,2328542,Ghost,Train,4
1855,2328541,G2,Dust2,3
1856,2328541,compLexity,Inferno,4
1857,2328540,Ghost,Train,3
1858,2328540,Kinguin,Cache,4
1859,2328539,BIG,Dust2,3
1860,2328539,OpTic,Nuke,4
1861,2328538,Heroic,Nuke,3
1862,2328538,NRG,Overpass,4
1863,2328537,BIG,Train,3
1864,2328537,G2,Inferno,4
1865,2328536,Heroic,Nuke,3
1866,2328536,Kinguin,Overpass,4
1867,2328535,Ghost,Train,3
1868,2328535,NRG,Inferno,4
1869,2328534,OpTic,Inferno,3
1870,2328534,compLexity,Mirage,4
1871,2328676,AGO,Overpass,3
1872,2328676,Virtus.pro,Cache,4
1873,2328645,Virtus.pro,Cache,3
1874,2328645,Izako Boars,Inferno,4
1875,2328644,AGO,Train,3
1876,2328644,x-kom,Cache,4
1877,2328705,5POWER,Cache,3
1878,2328705,MVP PK,Inferno,4
1879,2328314,NiP,Mirage,3
1880,2328314,Natus Vincere,Inferno,4
1881,2328698,HAVU,Dust2,3
1882,2328698,ENCE,Nuke,4
1883,2328699,SkitLite,Cache,3
1884,2328699,SJ,Inferno,4
1885,2328601,SkitLite,Mirage,3
1886,2328601,ENCE,Train,4
1887,2328600,SJ,Nuke,3
1888,2328600,HAVU,Cache,4
1889,2328712,GamePub,Cache,5
1890,2328712,Valiance,Mirage,6
1891,2328711,Zagreb360,Inferno,5
1892,2328711,Gamezone,Mirage,6
1893,2328549,Valiance,Dust2,5
1894,2328549,Zagreb360,Cache,6
1895,2328548,GamePub,Inferno,5
1896,2328548,Gamezone,Train,6
1897,2328657,TeamOne,Mirage,3
1898,2328657,Mythic,Train,4
1899,2328643,TeamOne,Mirage,3
1900,2328643,Mythic,Train,4
1901,2328062,Spacestation,Nuke,3
1902,2328062,Infamous,Inferno,4
1903,2327740,Spacestation,Dust2,3
1904,2327740,Fam143,Inferno,4
1905,2327319,TeamOne,Train,3
1906,2327319,Mythic,Cache,4
1907,2327419,Grizzlys,Overpass,3
1908,2327419,Infamous,Inferno,4
1909,2327317,Fam143,Overpass,3
1910,2327317,Las Vegas MiniGunners,Nuke,4
1911,2327318,Infamous,Inferno,3
1912,2327318,Atlas,Mirage,4
1913,2327060,Atlas,Mirage,3
1914,2327060,The Mad Lads,Cache,4
1915,2327061,Fam143,Mirage,3
1916,2327061,Glockoma,Inferno,4
1917,2326978,AZIO,Overpass,3
1918,2326978,Mythic,Dust2,4
1919,2327062,Las Vegas MiniGunners,Mirage,3
1920,2327062,Stormborns,Cache,4
1921,2326977,TeamOne,Train,3
1922,2326977,Grizzlys,Mirage,4
1923,2326832,The Mad Lads,Cache,3
1924,2326832,13th Hour,Mirage,4
1925,2326831,Glockoma,Mirage,3
1926,2326831,Dignitas fe,Train,4
1927,2326955,Infamous,Inferno,3
1928,2326955,EGO,Overpass,4
1929,2326827,Mythic,Dust2,3
1930,2326827,Fam143,Overpass,4
1931,2326828,Grizzlys,Inferno,3
1932,2326828,Infamous,Mirage,4
1933,2326829,AZIO,Nuke,3
1934,2326829,Las Vegas MiniGunners,Cache,4
1935,2326826,TeamOne,Train,3
1936,2326826,Atlas,Nuke,4
1937,2326749,Las Vegas MiniGunners,Nuke,3
1938,2326749,The Mad Lads,Inferno,4
1939,2326743,TeamOne,Cache,3
1940,2326743,Stormborns,Dust2,4
1941,2326746,Infamous,Mirage,3
1942,2326746,Glockoma,Cache,4
1943,2326745,Grizzlys,Overpass,3
1944,2326745,Dignitas fe,Train,4
1945,2326747,Fam143,Nuke,3
1946,2326747,Zclan,Cache,4
1947,2326748,Mythic,Dust2,3
1948,2326748,EGO,Inferno,4
1949,2328641,Storm Rider,Train,3
1950,2328641,5POWER,Dust2,4
1951,2328640,810 SENPAI,Mirage,3
1952,2328640,Storm Rider,Cache,4
1953,2328639,5POWER,Mirage,3
1954,2328639,ViCi,Nuke,4
1955,2328409,ORDER,Cache,3
1956,2328409,Grayhound,Dust2,4
1957,2328409,ORDER,Mirage,5
1958,2328409,Grayhound,Inferno,6
1959,2328408,Chiefs,Nuke,3
1960,2328408,Grayhound,Dust2,4
1961,2328407,Chiefs,Mirage,3
1962,2328407,Tainted Minds,Inferno,4
1963,2328369,Ground Zero,Cache,3
1964,2328369,Chiefs,Mirage,4
1965,2328368,Legacy,Mirage,3
1966,2328368,Tainted Minds,Inferno,4
1967,2328367,ORDER,Cache,3
1968,2328367,Grayhound,Dust2,4
1969,2328019,Paradox,Inferno,3
1970,2328019,Legacy,Nuke,4
1971,2328020,madlikewizards,Cache,3
1972,2328020,Ground Zero,Train,4
1973,2327885,Tainted Minds,Inferno,3
1974,2327885,ORDER,Nuke,4
1975,2327884,Chiefs,Mirage,3
1976,2327884,Grayhound,Inferno,4
1977,2327883,Ground Zero,Mirage,3
1978,2327883,ORDER,Inferno,4
1979,2327882,madlikewizards,Mirage,3
1980,2327882,Tainted Minds,Inferno,4
1981,2327929,Legacy,Train,3
1982,2327929,Chiefs,Nuke,4
1983,2328632,Mythic,Dust2,3
1984,2328632,Vision,Inferno,4
1985,2328629,TeamOne,Mirage,3
1986,2328629,Bravado,Overpass,4
1987,2328599,MIKSTURA,Inferno,3
1988,2328599,Red Reserve,Overpass,4
1989,2328598,Windigo,Overpass,3
1990,2328598,Tricked,Cache,4
1991,2328506,Bravado,Inferno,3
1992,2328506,INTZ,Dust2,4
1993,2328504,Bravado,Inferno,3
1994,2328504,Rogue,Train,4
1995,2328505,INTZ,Train,3
1996,2328505,eUnited,Mirage,4
1997,2328464,INTZ,Mirage,3
1998,2328464,Spacestation,Cache,4
1999,2328465,Bravado,Cache,3
2000,2328465,Luminosity,Inferno,4
2001,2328463,Vireo.pro,Mirage,3
2002,2328463,eUnited,Cache,4
2003,2328467,TeamOne,Train,3
2004,2328467,Rogue,Overpass,4
2005,2328498,Syman,Train,3
2006,2328498,x6tence Galaxy,Mirage,4
2007,2328489,x6tence Galaxy,Mirage,3
2008,2328489,Fragsters,Train,4
2009,2328488,Syman,Train,3
2010,2328488,AGO,Overpass,4
2011,2328473,Red Reserve,Overpass,3
2012,2328473,AGO,Train,4
2013,2328475,LeftOut,Cache,3
2014,2328475,Fragsters,Nuke,4
2015,2328474,x6tence Galaxy,Nuke,3
2016,2328474,LDLC,Overpass,4
2017,2328472,Syman,Train,3
2018,2328472,ex-Space Soldiers,Inferno,4
2019,2328481,Grizzlys,Inferno,3
2020,2328481,Ghost,Dust2,4
2021,2328442,Grizzlys,Mirage,3
2022,2328442,LiviD,Nuke,4
2023,2328441,Poutine Warriors,Inferno,3
2024,2328441,Ghost,Mirage,4
2025,2328211,FaZe,Mirage,3
2026,2328211,Natus Vincere,Dust2,4
2027,2328210,FaZe,Mirage,3
2028,2328210,Liquid,Inferno,4
2029,2328209,AVANGAR,Dust2,3
2030,2328209,Natus Vincere,Train,4
2031,2328208,NiP,Overpass,3
2032,2328208,FaZe,Mirage,4
2033,2328207,HellRaisers,Inferno,3
2034,2328207,AVANGAR,Train,4
2035,2328206,AVANGAR,Mirage,3
2036,2328206,Liquid,Inferno,4
2037,2328205,Natus Vincere,Train,3
2038,2328205,FaZe,Overpass,4
2039,2328204,NiP,Overpass,3
2040,2328204,Swole Patrol,Nuke,4
2041,2328203,Swole Patrol,Nuke,3
2042,2328203,Liquid,Inferno,4
2043,2328202,NiP,Overpass,3
2044,2328202,AVANGAR,Cache,4
2045,2328201,HellRaisers,Overpass,3
2046,2328201,ENCE,Train,4
2047,2328200,Natus Vincere,Train,3
2048,2328200,HellRaisers,Overpass,4
2049,2328199,ENCE,Train,3
2050,2328199,FaZe,Inferno,4
2051,2328410,Bpro,Overpass,3
2052,2328410,SJ,Inferno,4
2053,2328395,forZe,Nuke,3
2054,2328395,Bpro,Train,4
2055,2328394,SJ,Inferno,3
2056,2328394,Endpoint,Mirage,4
2057,2328382,forZe,Inferno,3
2058,2328382,ALTERNATE aTTaX,Train,4
2059,2328381,TV stars,Inferno,3
2060,2328381,SJ,Train,4
2061,2328348,blitz,Nuke,3
2062,2328348,FURIA,Inferno,4
2063,2328347,Bravado,Inferno,3
2064,2328347,Singularity,Nuke,4
2065,2328330,Fragsters,Train,3
2066,2328330,Chaos,Mirage,4
2067,2328331,Sprout,Nuke,3
2068,2328331,3DMAX,Dust2,4
2069,2328197,Virtus.pro,Train,3
2070,2328197,Swole Patrol,Nuke,4
2071,2328196,HellRaisers,Inferno,3
2072,2328196,Virtus.pro,Mirage,4
2073,2328195,Swole Patrol,Nuke,3
2074,2328195,5POWER,Inferno,4
2075,2328194,HellRaisers,Inferno,3
2076,2328194,Swole Patrol,Cache,4
2077,2328193,Virtus.pro,Train,3
2078,2328193,5POWER,Dust2,4
2079,2328183,MVP PK,Cache,3
2080,2328183,CyberZen,Inferno,4
2081,2328182,CyberZen,Inferno,3
2082,2328182,TYLOO,Mirage,4
2083,2328064,Flash,Mirage,3
2084,2328064,CyberZen,Inferno,4
2085,2328063,GOSU,Cache,3
2086,2328063,TYLOO,Mirage,4
2087,2327927,MVP PK,Dust2,3
2088,2327927,ViCi,Inferno,4
2089,2327526,GOSU,Mirage,3
2090,2327526,MVP PK,Inferno,4
2091,2327525,EHOME,Inferno,3
2092,2327525,MVP PK,Dust2,4
2093,2327000,SCARZ Absolute,Mirage,3
2094,2327000,TYLOO,Inferno,4
2095,2326999,ViCi,Train,3
2096,2326999,CyberZen,Inferno,4
2097,2326971,Flash,Cache,3
2098,2326971,GOSU,Mirage,4
2099,2326970,ViCi,Train,3
2100,2326970,TYLOO,Mirage,4
2101,2326969,SCARZ Absolute,Mirage,3
2102,2326969,CyberZen,Nuke,4
2103,2328291,Spacestation,Cache,3
2104,2328291,eUnited,Mirage,4
2105,2328290,FURIA,Train,3
2106,2328290,eUnited,Mirage,4
2107,2328289,4US,Inferno,3
2108,2328289,Spacestation,Dust2,4
2109,2328275,FURIA,Inferno,3
2110,2328275,TeamOne,Train,4
2111,2328276,Final Feature,Overpass,3
2112,2328276,Spacestation,Cache,4
2113,2328274,Duffle Bag Men,Mirage,3
2114,2328274,eUnited,Overpass,4
2115,2328285,Vyalie Pitoni,Inferno,3
2116,2328285,Vitality,Dust2,4
2117,2328282,Vyalie Pitoni,Dust2,3
2118,2328282,Valiance,Nuke,4
2119,2328281,PANTHERS,Inferno,3
2120,2328281,Vitality,Nuke,4
2121,2328247,Valiance,Cache,3
2122,2328247,LDLC,Dust2,4
2123,2328246,Vyalie Pitoni,Mirage,3
2124,2328246,Vega Squadron,Inferno,4
2125,2328249,PANTHERS,Overpass,3
2126,2328249,AGO,Train,4
2127,2328248,Sprout,Mirage,3
2128,2328248,Vitality,Cache,4
2129,2327879,MVP PK,Nuke,3
2130,2327879,NASR,Train,4
2131,2327878,BOOT-d[S],Train,3
2132,2327878,NASR,Inferno,4
2133,2327877,MVP PK,Dust2,3
2134,2327877,Flash,Mirage,4
2135,2327876,FrostFire,Nuke,3
2136,2327876,BOOT-d[S],Train,4
2137,2327875,NASR,Train,3
2138,2327875,Chiefs,Nuke,4
2139,2327874,MVP PK,Dust2,3
2140,2327874,TNC,Inferno,4
2141,2327873,5POWER,Dust2,3
2142,2327873,Flash,Train,4
2143,2327871,TNC,Inferno,3
2144,2327871,XCN,Train,4
2145,2327872,FrostFire,Train,3
2146,2327872,Revolution,Cache,4
2147,2327869,D13,Inferno,3
2148,2327869,NASR,Overpass,4
2149,2327870,Flash,Mirage,3
2150,2327870,Beyond,Cache,4
2151,2327868,OpTic India,Inferno,3
2152,2327868,Revolution,Cache,4
2153,2327866,SCARZ Absolute,Cache,3
2154,2327866,D13,Train,4
2155,2327867,Beyond,Cache,3
2156,2327867,Sad Story,Train,4
2157,2327860,OpTic India,Train,4
2158,2328278,Movistar Riders,Nuke,3
2159,2328278,Valiance,Train,4
2160,2328144,Tempo Storm,Cache,3
2161,2328144,Movistar Riders,Inferno,4
2162,2328022,Valiance,Train,3
2163,2328022,Tempo Storm,Dust2,4
2164,2328034,LDLC,Overpass,3
2165,2328034,Movistar Riders,Cache,4
2166,2326985,LDLC,Nuke,3
2167,2326985,Valiance,Mirage,4
2168,2326984,Movistar Riders,Inferno,3
2169,2326984,Tempo Storm,Dust2,4
2170,2326801,pro100,Cache,3
2171,2326801,Valiance,Inferno,4
2172,2326786,forZe,Inferno,3
2173,2326786,Movistar Riders,Mirage,4
2174,2326694,pro100,Inferno,3
2175,2326694,ALTERNATE aTTaX,Overpass,4
2176,2326693,Tempo Storm,Cache,3
2177,2326693,Valiance,Inferno,4
2178,2326692,forZe,Inferno,3
2179,2326692,DreamEaters,Mirage,4
2180,2326691,LDLC,Nuke,3
2181,2326691,Movistar Riders,Mirage,4
2182,2326601,ALTERNATE aTTaX,Nuke,3
2183,2326601,Valiance,Mirage,4
2184,2326602,pro100,Inferno,3
2185,2326602,Tempo Storm,Dust2,4
2186,2326600,LDLC,Overpass,3
2187,2326600,DreamEaters,Mirage,4
2188,2326599,Movistar Riders,Mirage,3
2189,2326599,forZe,Inferno,4
2190,2328185,LDLC,Overpass,3
2191,2328185,OpTic,Mirage,4
2192,2328145,OpTic,Nuke,3
2193,2328145,ENCE,Train,4
2194,2328023,LDLC,Dust2,3
2195,2328023,Heroic,Nuke,4
2196,2327906,Imperial,Mirage,3
2197,2327906,ENCE,Dust2,4
2198,2327899,Vitality,Overpass,3
2199,2327899,OpTic,Nuke,4
2200,2327905,LDLC,Overpass,3
2201,2327905,G2,Dust2,4
2202,2327904,Red Reserve,Train,3
2203,2327904,Heroic,Dust2,4
2204,2327893,Windigo,Train,3
2205,2327893,LDLC,Nuke,4
2206,2327893,LDLC,Dust2,6
2207,2327541,Waterboys,Mirage,3
2208,2327541,Spirit,Overpass,4
2209,2327541,Spirit,Inferno,6
2210,2327450,Virtus.pro,Mirage,3
2211,2327450,Red Reserve,Cache,4
2212,2327450,Red Reserve,Dust2,6
2213,2327432,Space Soldiers,Cache,3
2214,2327432,Spirit,Nuke,4
2215,2327395,Imperial,Mirage,3
2216,2327395,Tempo Storm,Dust2,4
2217,2327395,Tempo Storm,Train,6
2218,2327395,Imperial,Cache,7
2219,2327394,3DMAX,Nuke,3
2220,2327394,Space Soldiers,Dust2,4
2221,2327393,Virtus.pro,Train,3
2222,2327393,Sprout,Dust2,4
2223,2327292,Windigo,Cache,3
2224,2327292,Movistar Riders,Nuke,4
2225,2327290,Waterboys,Cache,3
2226,2327290,Spirit,Overpass,4
2227,2327255,AGO,Dust2,3
2228,2327255,Sprout,Inferno,4
2229,2327254,Spirit,Overpass,3
2230,2327254,Space Soldiers,Dust2,4
2231,2327179,Virtus.pro,Mirage,3
2232,2327179,Red Reserve,Cache,4
2233,2327201,3DMAX,Inferno,3
2234,2327201,Waterboys,Nuke,4
2235,2327229,Tricked,Train,3
2236,2327229,Tempo Storm,Cache,4
2237,2327085,Tempo Storm,Train,3
2238,2327085,Chaos,Inferno,4
2239,2327067,Tricked,Nuke,3
2240,2327067,Imperial,Mirage,4
2241,2327012,Tempo Storm,Mirage,3
2242,2327012,Tricked,Train,4
2243,2327011,Imperial,Cache,3
2244,2327011,Chaos,Inferno,4
2245,2326987,Movistar Riders,Mirage,3
2246,2326987,LDLC,Overpass,4
2247,2326986,Valiance,Inferno,3
2248,2326986,Windigo,Dust2,4
2249,2326937,Movistar Riders,Nuke,3
2250,2326937,Windigo,Train,4
2251,2326936,Valiance,Mirage,3
2252,2326936,LDLC,Nuke,4
2253,2328170,ViCi,Nuke,3
2254,2328170,5POWER,Cache,4
2255,2328169,EHOME,Inferno,3
2256,2328169,5POWER,Dust2,4
2257,2328168,ViCi,Overpass,3
2258,2328168,Storm Rider,Inferno,4
2259,2328039,GoldenGitte,Inferno,3
2260,2328039,Bpro,Train,4
2261,2327734,Bpro,Overpass,3
2262,2327734,HAVU,Train,4
2263,2327839,unknown,Dust2,3
2264,2327839,GoldenGitte,Train,4
2265,2327530,Squared,Train,3
2266,2327530,EURONICS,Dust2,4
2267,2327392,Majestic Lions,Mirage,3
2268,2327392,Bpro,Dust2,4
2269,2327227,fnatic Academy,Train,3
2270,2327227,unknown,Overpass,4
2271,2327086,HAVU,Train,3
2272,2327086,Endpoint,Overpass,4
2273,2326944,Izako Boars,Train,3
2274,2326944,Endpoint,Overpass,4
2275,2326943,fnatic Academy,Mirage,3
2276,2326943,SJ,Train,4
2277,2326942,expert,Nuke,3
2278,2326942,unknown,Dust2,4
2279,2326661,Forge,Cache,3
2280,2326661,fnatic Academy,Inferno,4
2281,2326805,Izako Boars,Train,3
2282,2326805,EURONICS,Cache,4
2283,2326687,SJ,Inferno,3
2284,2326687,WASD,Overpass,4
2285,2326719,Majestic Lions,Train,3
2286,2326719,Endpoint,Dust2,4
2287,2326686,Squared,Overpass,3
2288,2326686,expert,Cache,4
2289,2326660,Syman,Train,3
2290,2326660,unknown,Overpass,4
2291,2326432,Bpro,Mirage,3
2292,2326432,EURONICS,Inferno,4
2293,2326431,Forge,Nuke,3
2294,2326431,expert,Overpass,4
2295,2326348,Majestic Lions,Cache,3
2296,2326348,WASD,Train,4
2297,2326347,HAVU,Train,3
2298,2326347,Endpoint,Overpass,4
2299,2326350,WINside,Mirage,3
2300,2326350,fnatic Academy,Train,4
2301,2326430,Quantum Bellator Fire,Dust2,3
2302,2326430,unknown,Train,4
2303,2326451,Syman,Cache,3
2304,2326451,Izako Boars,Mirage,4
2305,2326376,Squared,Mirage,3
2306,2326376,SJ,Inferno,4
2307,2326036,HAVU,Mirage,3
2308,2326036,Forge,Cache,4
2309,2325958,Bpro,Cache,3
2310,2325958,Syman,Train,4
2311,2326035,fnatic Academy,Inferno,3
2312,2326035,Squared,Mirage,4
2313,2325957,expert,Cache,3
2314,2325957,Endpoint,Dust2,4
2315,2326007,Izako Boars,Train,3
2316,2326007,Quantum Bellator Fire,Inferno,4
2317,2325960,WINside,Dust2,3
2318,2325960,warmup,Mirage,4
2319,2325956,unknown,Overpass,3
2320,2325956,WASD,Train,4
2321,2325959,EURONICS,Cache,3
2322,2325959,SJ,Inferno,4
2323,2325507,HAVU,Nuke,3
2324,2325507,WASD,Train,4
2325,2325649,Endpoint,Overpass,3
2326,2325649,Squared,Mirage,4
2327,2325508,Bpro,Cache,3
2328,2325508,fnatic Academy,Inferno,4
2329,2325626,WINside,Mirage,3
2330,2325626,EURONICS,Inferno,4
2331,2325509,FriendlyFire,Inferno,3
2332,2325509,Izako Boars,Overpass,4
2333,2325506,unknown,Train,3
2334,2325506,SJ,Inferno,4
2335,2325625,Syman,Train,3
2336,2325625,warmup,Inferno,4
2337,2325505,Forge,Cache,3
2338,2325505,Quantum Bellator Fire,Inferno,4
2339,2327925,Breakaway,Dust2,3
2340,2327925,ORDER,Mirage,4
2341,2327924,madlikewizards,Cache,3
2342,2327924,Chiefs,Train,4
2343,2327816,AGO,Train,3
2344,2327816,LDLC,Overpass,4
2345,2327816,AGO,Mirage,5
2346,2327816,LDLC,Dust2,6
2347,2327815,LDLC,Dust2,3
2348,2327815,Epsilon,Mirage,4
2349,2327814,Epsilon,Mirage,3
2350,2327814,AGO,Train,4
2351,2327813,ALTERNATE aTTaX,Mirage,3
2352,2327813,LDLC,Nuke,4
2353,2327388,ENCE,Train,3
2354,2327388,Vega Squadron,Inferno,4
2355,2327388,ENCE,Dust2,5
2356,2327388,Vega Squadron,Mirage,6
2357,2327387,Vega Squadron,Mirage,3
2358,2327387,NRG,Overpass,4
2359,2327386,OpTic,Mirage,3
2360,2327386,ENCE,Cache,4
2361,2327385,North,Train,3
2362,2327385,NRG,Overpass,4
2363,2327384,Fragsters,Dust2,3
2364,2327384,Vega Squadron,Cache,4
2365,2327383,BIG,Overpass,3
2366,2327383,ENCE,Nuke,4
2367,2327382,Renegades,Dust2,3
2368,2327382,OpTic,Inferno,4
2369,2327819,PACT,Overpass,3
2370,2327819,Kinguin,Cache,4
2371,2327818,PACT,Overpass,3
2372,2327818,AGO,Inferno,4
2373,2327817,Izako Boars,Overpass,3
2374,2327817,Kinguin,Cache,4
2375,2327558,BOOT-d[S],Mirage,3
2376,2327558,MVP PK,Nuke,4
2377,2327557,MVP PK,Nuke,3
2378,2327557,OpTic India,Inferno,4
2379,2327556,BOOT-d[S],Train,3
2380,2327556,BOOM,Nuke,4
2381,2327540,AVANGAR,Mirage,3
2382,2327540,Kinguin,Train,4
2383,2327403,ALTERNATE aTTaX,Overpass,3
2384,2327403,Kinguin,Train,4
2385,2327293,3DMAX,Inferno,3
2386,2327293,AVANGAR,Dust2,4
2387,2327260,ALTERNATE aTTaX,Mirage,3
2388,2327260,Imperial,Overpass,4
2389,2327259,AVANGAR,Mirage,3
2390,2327259,Vega Squadron,Inferno,4
2391,2327258,Kinguin,Cache,3
2392,2327258,Fragsters,Train,4
2393,2327228,AGO,Mirage,3
2394,2327228,3DMAX,Inferno,4
2395,2321883,Windigo,Inferno,3
2396,2321883,ALTERNATE aTTaX,Mirage,4
2397,2321899,pro100,Mirage,3
2398,2321899,AGO,Cache,4
2399,2321624,AGO,Mirage,3
2400,2321624,Tricked,Train,4
2401,2321625,eXtatus,Inferno,3
2402,2321625,ALTERNATE aTTaX,Cobblestone,4
2403,2320935,Red Reserve,Overpass,3
2404,2320935,Kinguin,Mirage,4
2405,2320934,AVANGAR,Train,3
2406,2320934,Imperial,Mirage,4
2407,2320767,GoodJob,Inferno,3
2408,2320767,Imperial,Cache,4
2409,2320828,Red Reserve,Cobblestone,3
2410,2320828,PRIDE,Cache,4
2411,2327444,Russia,Train,3
2412,2327444,forZe,Overpass,4
2413,2327527,AVANGAR,Overpass,3
2414,2327527,Imperial,Mirage,4
2415,2327449,Monolith,Nuke,3
2416,2327449,Imperial,Mirage,4
2417,2327448,Spirit,Overpass,3
2418,2327448,AVANGAR,Mirage,4
2419,2327435,AVANGAR,Dust2,3
2420,2327435,forZe,Overpass,4
2421,2327437,Vega Squadron,Inferno,3
2422,2327437,Monolith,Dust2,4
2423,2327436,Imperial,Mirage,3
2424,2327436,HellRaisers,Overpass,4
2425,2327434,Spirit,Nuke,3
2426,2327434,Atlants,Mirage,4
2427,2327425,Sharks,Cache,3
2428,2327425,AGO,Dust2,4
2429,2327418,topnotcheu,Mirage,3
2430,2327418,Sharks,Cache,4
2431,2327308,PACT,Train,3
2432,2327308,AGO,Inferno,4
2433,2327285,ViCi,Train,3
2434,2327285,CyberZen,Inferno,4
2435,2327284,Flash,Mirage,3
2436,2327284,5POWER,Inferno,4
2437,2327244,5POWER,Inferno,3
2438,2327244,ViCi,Train,4
2439,2327243,CyberZen,Inferno,3
2440,2327243,Flash,Mirage,4
2441,2327241,New4,Mirage,3
2442,2327241,ViCi,Train,4
2443,2327242,wNv,Inferno,3
2444,2327242,5POWER,Cache,4
2445,2327239,EHOME,Mirage,3
2446,2327239,CyberZen,Inferno,4
2447,2327240,BTRG,Nuke,3
2448,2327240,Flash,Overpass,4
2449,2327286,LDLC,Dust2,3
2450,2327286,OpTic,Mirage,4
2451,2327256,LDLC,Nuke,3
2452,2327256,North,Dust2,4
2453,2327257,HAVU,Dust2,3
2454,2327257,OpTic,Nuke,4
2455,2327251,Epsilon,Mirage,3
2456,2327251,HAVU,Train,4
2457,2327233,Space Soldiers,Dust2,3
2458,2327233,Epsilon,Inferno,4
2459,2327232,LDLC,Overpass,3
2460,2327232,HAVU,Train,4
2461,2327020,Space Soldiers,Inferno,3
2462,2327020,OpTic,Overpass,4
2463,2327019,North,Train,3
2464,2327019,Epsilon,Mirage,4
2465,2327277,MIBR,Cache,3
2466,2327277,Gorilla Gang,Mirage,4
2467,2327031,MIBR,Cache,3
2468,2327031,Bravado,Inferno,4
2469,2327030,Gorilla Gang,Nuke,3
