,matchcode,team,map,priority
751,2316473,BootKamp,Cobblestone,4
752,2316242,Kitsune,Inferno,3
753,2316242,FURIA,Cache,4
754,2316343,Isurus,Inferno,3
755,2316343,BootKamp,Mirage,4
756,2316233,Brasil Gaming House,Cache,3
757,2316233,BootKamp,Mirage,4
758,2315325,KlikTech,Mirage,3
759,2315325,Valiance,Inferno,4
760,2315320,Valiance,Cache,3
761,2315320,MK,Cobblestone,4
762,2315319,RESISTANCE,Mirage,3
763,2315319,Nexus,Cobblestone,4
764,2315321,ex-Outlaws,Train,3
765,2315321,Squared,Inferno,4
766,2315323,Nexus,Cobblestone,3
767,2315323,MK,Train,4
768,2315324,GameAgents,Cobblestone,3
769,2315324,RESISTANCE,Mirage,4
770,2315318,KlikTech,Nuke,3
771,2315318,Squared,Inferno,4
772,2315317,ex-Outlaws,Overpass,3
773,2315317,GameAgents,Mirage,4
774,2315313,GameAgents,Mirage,3
775,2315313,KlikTech,Nuke,4
776,2314715,Binary Dragons,Cache,3
777,2314715,ex-Outlaws,Cobblestone,4
778,2315310,KlikTech,Cache,3
779,2315310,ex-Outlaws,Overpass,4
780,2315316,Binary Dragons,Nuke,3
781,2315316,Squared,Cobblestone,4
782,2314710,Nexus,Cache,3
783,2314710,Binary Dragons,Train,4
784,2315312,Binary Dragons,Train,3
785,2315312,RESISTANCE,Cobblestone,4
786,2315311,Squared,Train,3
787,2315311,Nexus,Mirage,4
788,2315315,MK,Cache,3
789,2315315,RESISTANCE,Mirage,4
790,2314716,Squared,Inferno,3
791,2314716,RESISTANCE,Overpass,4
792,2315314,MK,Cobblestone,3
793,2315314,GameAgents,Overpass,4
794,2314714,Nexus,Mirage,3
795,2314714,GameAgents,Cobblestone,4
796,2314713,KlikTech,Mirage,3
797,2314713,MK,Overpass,4
798,2314712,KlikTech,Train,3
799,2314712,RESISTANCE,Mirage,4
800,2314711,MK,Mirage,3
801,2314711,ex-Outlaws,Overpass,4
802,2314876,ex-Outlaws,Cobblestone,3
803,2314876,Nexus,Mirage,4
804,2314709,GameAgents,Cobblestone,3
805,2314709,Squared,Inferno,4
806,2314708,RESISTANCE,Inferno,3
807,2314708,ex-Outlaws,Train,4
808,2314707,KlikTech,Train,3
809,2314707,Nexus,Mirage,4
810,2314704,Squared,Inferno,3
811,2314704,MK,Train,4
812,2314703,GameAgents,Cobblestone,3
813,2314703,Binary Dragons,Inferno,4
814,2316328,AGO,Train,3
815,2316328,Virtus.pro,Inferno,4
816,2316261,PRIDE,Cache,3
817,2316261,Virtus.pro,Nuke,4
818,2316239,AGO,Overpass,3
819,2316239,tomorrow,Mirage,4
820,2316238,PRIDE,Cache,3
821,2316238,VenatoreS,Mirage,4
822,2316199,Liquid,Inferno,3
823,2316199,Vega Squadron,Cache,4
824,2316198,FaZe,Inferno,3
825,2316198,TYLOO,Cache,4
826,2316297,Russia,Train,3
827,2316297,Quantum Bellator Fire,Inferno,4
828,2316156,BIG,Cache,3
829,2316156,Cloud9,Train,4
830,2316155,mousesports,Cobblestone,3
831,2316155,Cloud9,Mirage,4
832,2316154,Renegades,Cobblestone,3
833,2316154,BIG,Cache,4
834,2316152,LDLC,Nuke,3
835,2316152,mousesports,Cobblestone,4
836,2316151,CLG,Mirage,3
837,2316151,Renegades,Cobblestone,4
838,2316150,LDLC,Overpass,3
839,2316150,NRG,Train,4
840,2316149,CLG,Inferno,3
841,2316149,Tempo Storm,Cobblestone,4
842,2316184,Eclipse,Inferno,3
843,2316184,Flash,Cobblestone,4
844,2316183,ViCi,Cobblestone,3
845,2316183,Eclipse,Inferno,4
846,2316182,Kings,Overpass,3
847,2316182,Flash,Cache,4
848,2316181,NASR,Overpass,3
849,2316181,Eclipse,Mirage,4
850,2316180,ViCi,Cobblestone,3
851,2316180,SCARZ Absolute,Train,4
852,2316179,BOOT-d[S],Cache,3
853,2316179,Flash,Inferno,4
854,2316178,Kings,Mirage,3
855,2316178,Beyond,Overpass,4
856,2316176,Recca,Mirage,3
857,2316176,NASR,Nuke,4
858,2316177,BOOT-d[S],Mirage,3
859,2316177,Entity,Inferno,4
860,2316174,KhARUM,Mirage,3
861,2316174,SCARZ Absolute,Train,4
862,2316175,Beyond,Overpass,3
863,2316175,Fire Dragoon,Cobblestone,4
864,2316260,Fragsters,Cache,3
865,2316260,North Academy,Overpass,4
866,2316259,Heroic,Train,3
867,2316259,Fragsters,Mirage,4
868,2316258,North Academy,Overpass,3
869,2316258,Tricked,Cobblestone,4
870,2316223,Misfits,Overpass,3
871,2316223,SoaR,Nuke,4
872,2316222,Misfits,Cache,3
873,2316222,Immortals,Inferno,4
874,2316210,fnatic,Train,3
875,2316210,GODSENT,Mirage,4
876,2316209,fnatic,Mirage,3
877,2316209,Japaleno,Overpass,4
878,2316141,passions,Cobblestone,3
879,2316141,GODSENT,Mirage,4
880,2316308,Kinguin,Cobblestone,3
881,2316308,AGO,Train,4
882,2316217,AGO,Inferno,3
883,2316217,AVANGAR,Cobblestone,4
884,2316216,Seed,Cobblestone,3
885,2316216,Kinguin,Mirage,4
886,2316125,AVANGAR,Mirage,3
887,2316125,Quantum Bellator Fire,Cobblestone,4
888,2316127,Kinguin,Cobblestone,3
889,2316127,Singularity,Mirage,4
890,2316126,AGO,Train,3
891,2316126,forZe,Mirage,4
892,2316128,Binary Dragons,Train,3
893,2316128,Binary Dragons,Inferno,4
894,2315961,Flash,Inferno,3
895,2315961,5POWER,Mirage,4
896,2315921,Flash,Inferno,3
897,2315921,New4,Cache,4
898,2315915,SCARZ Absolute,Cobblestone,3
899,2315915,5POWER,Cache,4
900,2315913,5POWER,Mirage,3
901,2315913,New4,Overpass,4
902,2315914,UYA,Inferno,3
903,2315914,ViCi,Nuke,4
904,2315903,ViCi,Cobblestone,3
905,2315903,Aerowolf,Overpass,4
906,2315840,LGD,Train,3
907,2315840,SCARZ Absolute,Nuke,4
908,2315779,SCARZ Absolute,Train,3
909,2315779,5POWER,Mirage,4
910,2315776,New4,Inferno,3
911,2315776,LGD,Cache,4
912,2315890,mousesports,Overpass,5
913,2315890,Gambit,Nuke,6
914,2315889,Seed,Cobblestone,5
915,2315889,Gambit,Train,6
916,2315888,Vega Squadron,Mirage,5
917,2315888,mousesports,Nuke,6
918,2315887,Gambit,Train,5
919,2315887,Singularity,Inferno,6
920,2315886,Tricked,Train,5
921,2315886,Seed,Cobblestone,6
922,2315885,mousesports,Cobblestone,5
923,2315885,ALTERNATE aTTaX,Train,6
924,2315884,Vega Squadron,Inferno,5
925,2315884,PANTHERS,Train,6
926,2316037,TeamOne,Nuke,3
927,2316037,Isurus,Inferno,4
928,2316013,TeamOne,Train,3
929,2316013,C4,Mirage,4
930,2316012,Isurus,Cobblestone,3
931,2316012,INTZ,Inferno,4
932,2315919,forZe,Inferno,3
933,2315919,hateMania,Mirage,4
934,2315918,forZe,Train,3
935,2315918,Space Jam,Mirage,4
936,2315951,Binary Dragons,Train,3
937,2315951,LPSP,Mirage,4
938,2315925,Dignitas,Train,3
939,2315925,TEAM5,Mirage,4
940,2315929,PRIDE,Mirage,3
941,2315929,1337HUANIA,Cache,4
942,2315924,ex-Outlaws,Mirage,3
943,2315924,EnVyUs Academy,Train,4
944,2315928,AGO,Inferno,3
945,2315928,Berzerk,Mirage,4
946,2315927,Kinguin,Cache,3
947,2315927,RAKOSI,Overpass,4
948,2315923,Japaleno,Cobblestone,3
949,2315923,Orion,Mirage,4
950,2315920,eXtatus,Mirage,3
951,2315920,CHAOS,Cobblestone,4
952,2315739,FaZe,Cache,3
953,2315739,Astralis,Overpass,4
954,2315690,North,Mirage,3
955,2315690,FaZe,Inferno,4
956,2315689,Cloud9,Mirage,3
957,2315689,Astralis,Overpass,4
958,2315522,Heroic,Overpass,3
959,2315522,North,Mirage,4
960,2315521,Envy,Nuke,3
961,2315521,FaZe,Overpass,4
962,2315520,fnatic,Train,3
963,2315520,Astralis,Overpass,4
964,2315519,G2,Cobblestone,3
965,2315519,Cloud9,Inferno,4
966,2314510,SK,Overpass,3
967,2314510,Heroic,Inferno,4
968,2314509,Liquid,Inferno,3
969,2314509,SK,Overpass,4
970,2314505,Envy,Cobblestone,3
971,2314505,NiP,Cache,4
972,2314504,NiP,Overpass,3
973,2314504,Virtus.pro,Train,4
974,2314500,fnatic,Train,3
975,2314500,Immortals,Inferno,4
976,2314499,mousesports,Train,3
977,2314499,fnatic,Mirage,4
978,2314495,G2,Cobblestone,3
979,2314495,Natus Vincere,Inferno,4
980,2314494,Renegades,Mirage,3
981,2314494,G2,Nuke,4
982,2315896,Quantum Bellator Fire,Mirage,3
983,2315896,forZe,Inferno,4
984,2315862,DeepDarkDanger,Cobblestone,3
985,2315862,Quantum Bellator Fire,Mirage,4
986,2315827,HAVU,Overpass,3
987,2315827,Space Soldiers,Cache,4
988,2315644,AGO,Train,3
989,2315644,Space Soldiers,Cache,4
990,2315732,Dignitas,Mirage,3
991,2315732,HAVU,Inferno,4
992,2315434,mousesports,Nuke,3
993,2315434,Dignitas,Inferno,4
994,2315502,Heroic,Nuke,3
995,2315502,HAVU,Inferno,4
996,2315501,Space Soldiers,Cache,3
997,2315501,Envy,Cobblestone,4
998,2315471,HellRaisers,Inferno,3
999,2315471,AGO,Cache,4
1000,2315433,Space Soldiers,Overpass,3
1001,2315433,North Academy,Inferno,4
1002,2315391,Dignitas,Inferno,3
1003,2315391,ex-Outlaws,Overpass,4
1004,2315354,Space Soldiers,Cache,3
1005,2315354,EnVyUs Academy,Inferno,4
1006,2315353,HellRaisers,Inferno,3
1007,2315353,North Academy,Mirage,4
1008,2315300,Kindest Regards,Mirage,3
1009,2315300,ex-Outlaws,Cobblestone,4
1010,2315299,Binary Dragons,Cache,3
1011,2315299,Dignitas,Inferno,4
1012,2315277,GODSENT,Mirage,3
1013,2315277,HAVU,Inferno,4
1014,2315262,AGO,Train,3
1015,2315262,PRIDE,Mirage,4
1016,2315249,Snabbabrillor,Overpass,3
1017,2315249,HAVU,Inferno,4
1018,2315248,iGame.com,Train,3
1019,2315248,GODSENT,Mirage,4
1020,2315217,PRIDE,Train,3
1021,2315217,ALTERNATE aTTaX,Mirage,4
1022,2315216,Fragsters,Inferno,3
1023,2315216,AGO,Train,4
1024,2315708,Cloud9,Train,3
1025,2315708,Liquid,Inferno,4
1026,2315675,Cloud9,Mirage,3
1027,2315675,OpTic,Overpass,4
1028,2315634,Cloud9,Mirage,3
1029,2315634,Liquid,Inferno,4
1030,2315636,OpTic,Inferno,3
1031,2315636,Luminosity,Mirage,4
1032,2315470,Liquid,Inferno,3
1033,2315470,OpTic,Overpass,4
1034,2315350,OpTic,Overpass,3
1035,2315350,NRG,Inferno,4
1036,2315347,Cloud9,Mirage,3
1037,2315347,Luminosity,Cache,4
1038,2315169,Misfits,Mirage,3
1039,2315169,OpTic,Train,4
1040,2315168,Cloud9,Inferno,3
1041,2315168,NRG,Mirage,4
1042,2315095,Luminosity,Inferno,3
1043,2315095,CLG,Mirage,4
1044,2314957,NRG,Cobblestone,3
1045,2314957,Misfits,Overpass,4
1046,2314956,Liquid,Mirage,3
1047,2314956,Luminosity,Train,4
1048,2314955,Cloud9,Inferno,3
1049,2314955,OpTic,Overpass,4
1050,2314954,CLG,Train,3
1051,2314954,Immortals,Inferno,4
1052,2315834,Natus Vincere,Train,3
1053,2315834,Vega Squadron,Nuke,4
1054,2315769,Vega Squadron,Mirage,3
1055,2315769,Natus Vincere,Train,4
1056,2315635,Spirit,Nuke,3
1057,2315635,Vega Squadron,Mirage,4
1058,2315469,Quantum Bellator Fire,Mirage,3
1059,2315469,Spirit,Nuke,4
1060,2315583,Natus Vincere,Train,3
1061,2315583,AVANGAR,Mirage,4
1062,2315442,FlipSid3,Overpass,3
1063,2315442,AVANGAR,Cache,4
1064,2315303,Quantum Bellator Fire,Mirage,3
1065,2315303,forZe,Train,4
1066,2315351,FlipSid3,Overpass,3
1067,2315351,Spirit Academy,Mirage,4
1068,2315293,Natus Vincere,Cobblestone,3
1069,2315293,Spirit,Nuke,4
1070,2314953,Natus Vincere,Train,3
1071,2314953,forZe,Inferno,4
1072,2314908,Quantum Bellator Fire,Inferno,3
1073,2314908,Spirit,Mirage,4
1074,2314927,AVANGAR,Mirage,3
1075,2314927,Vega Squadron,Train,4
1076,2314879,Vega Squadron,Train,3
1077,2314879,Spirit Academy,Overpass,4
1078,2314769,FlipSid3,Overpass,3
1079,2314769,AVANGAR,Cache,4
1080,2315835,Grayhound,Overpass,3
1081,2315835,Athletico,Cache,4
1082,2315859,mousesports,Mirage,3
1083,2315859,NiP,Overpass,4
1084,2315824,NiP,Train,3
1085,2315824,BIG,Cache,4
1086,2315823,mousesports,Cobblestone,3
1087,2315823,HellRaisers,Inferno,4
1088,2315738,Binary Dragons,Cache,3
1089,2315738,NiP,Nuke,4
1090,2315731,PRIDE,Train,3
1091,2315731,BIG,Cache,4
1092,2315730,mousesports,Mirage,3
1093,2315730,North Academy,Nuke,4
1094,2315737,HellRaisers,Overpass,3
1095,2315737,EnVyUs Academy,Inferno,4
1096,2315579,Binary Dragons,Cache,3
1097,2315579,eXtatus,Train,4
1098,2315527,EnVyUs Academy,Cache,3
1099,2315527,Fragsters,Inferno,4
1100,2315591,AVANGAR,Train,3
1101,2315591,North Academy,Overpass,4
1102,2315400,ex-Outlaws,Train,3
1103,2315400,North Academy,Cache,4
1104,2315467,MK,Cache,3
1105,2315467,PRIDE,Train,4
1106,2315402,Binary Dragons,Mirage,3
1107,2315402,Spirit,Cobblestone,4
1108,2315399,Fragsters,Inferno,3
1109,2315399,Nemiga,Overpass,4
1110,2315401,Spirit Academy,Train,3
1111,2315401,MK,Inferno,4
1112,2315821,Nemiga,Overpass,3
1113,2315821,FONTAN,Mirage,4
1114,2315822,WEPLAY,Inferno,3
1115,2315822,Fantazeri,Train,4
1116,2315817,NOTBAD,Mirage,3
1117,2315817,WEPLAY,Nuke,4
1118,2315816,Nemiga,Cobblestone,3
1119,2315816,Quantum Bellator Fire,Inferno,4
1120,2315802,pro100,Cobblestone,3
1121,2315802,Fantazeri,Mirage,4
1122,2315797,AVANGAR,Mirage,3
1123,2315797,FONTAN,Cobblestone,4
1124,2315793,forZe,Train,3
1125,2315793,NOTBAD,Overpass,4
1126,2315788,Nemiga,Overpass,3
1127,2315788,1bullet,Mirage,4
1128,2315790,NOVA,Inferno,3
1129,2315790,Fantazeri,Mirage,4
1130,2315792,Dream,Cobblestone,3
1131,2315792,WEPLAY,Inferno,4
1132,2315789,Quantum Bellator Fire,Cache,3
1133,2315789,Space Jam,Train,4
1134,2315791,pro100,Cobblestone,3
1135,2315791,hateMania,Inferno,4
1136,2315787,mimimishki,Mirage,3
1137,2315787,FONTAN,Cobblestone,4
1138,2315786,AVANGAR,Mirage,3
1139,2315786,DreamEaters,Train,4
1140,2315796,EURONICS,Cobblestone,3
1141,2315796,VITALIS,Inferno,4
1142,2315713,1337HUANIA,Inferno,3
1143,2315713,EURONICS,Nuke,4
1144,2315712,eSuba,Cache,3
1145,2315712,VITALIS,Inferno,4
1146,2315524,1337HUANIA,Mirage,3
1147,2315524,forZe,Inferno,4
1148,2315604,VITALIS,Inferno,3
1149,2315604,pro100,Mirage,4
1150,2315526,eSuba,Inferno,3
1151,2315526,Spirit Academy,Overpass,4
1152,2315525,EURONICS,Train,3
1153,2315525,GameAgents,Inferno,4
1154,2315429,EURONICS,Nuke,5
1155,2315429,Movistar Riders,Overpass,6
1156,2315389,EURONICS,Train,5
1157,2315389,eSuba,Cache,6
1158,2315335,pro100,Mirage,5
1159,2315335,1337HUANIA,Inferno,6
1160,2315334,GoodJob,Mirage,5
1161,2315334,1337HUANIA,Inferno,6
1162,2315236,VITALIS,Train,5
1163,2315236,EPG,Mirage,6
1164,2315237,GameAgents,Mirage,5
1165,2315237,Spirit Academy,Inferno,6
1166,2315235,Movistar Riders,Cache,5
1167,2315235,eSuba,Mirage,6
1168,2315250,meNikmati,Overpass,5
1169,2315250,Spirit Academy,Inferno,6
1170,2315234,VITALIS,Train,5
1171,2315234,forZe,Mirage,6
1172,2315233,forZe,Mirage,5
1173,2315233,EPG,Nuke,6
1174,2315206,GoodJob,Cache,5
1175,2315206,pro100,Mirage,6
1176,2315115,GameAgents,Cobblestone,5
1177,2315115,meNikmati,Overpass,6
1178,2315743,Russia,Train,3
1179,2315743,Quantum Bellator Fire,Mirage,4
1180,2315740,Spirit Academy,Overpass,3
1181,2315740,Russia,Train,4
1182,2315460,INTZ,Inferno,3
1183,2315460,Isurus,Overpass,4
1184,2315742,Hafnet,Cache,3
1185,2315742,TeamOne,Train,4
1186,2315459,Hafnet,Cache,3
1187,2315459,INTZ,Cobblestone,4
1188,2315458,TeamOne,Mirage,3
1189,2315458,Isurus,Cobblestone,4
1190,2315456,ProGaming,Nuke,3
1191,2315456,INTZ,Inferno,4
1192,2315457,Hafnet,Inferno,3
1193,2315457,Glacon,Overpass,4
1194,2315455,Merciless,Cobblestone,3
1195,2315455,Isurus,Inferno,4
1196,2315454,Dynasty,Mirage,3
1197,2315454,TeamOne,Train,4
1198,2315705,NiP,Cache,3
1199,2315705,FaZe,Mirage,4
1200,2315704,NiP,Train,3
1201,2315704,HellRaisers,Mirage,4
1202,2315638,NiP,Train,3
1203,2315638,FaZe,Inferno,4
1204,2315637,Heroic,Inferno,3
1205,2315637,HellRaisers,Cobblestone,4
1206,2315580,NiP,Train,3
1207,2315580,HellRaisers,Mirage,4
1208,2315573,FaZe,Overpass,3
1209,2315573,Heroic,Cobblestone,4
1210,2315468,NiP,Mirage,3
1211,2315468,Space Soldiers,Cache,4
1212,2315403,Space Soldiers,Cache,3
1213,2315403,BIG,Overpass,4
1214,2315253,FaZe,Overpass,3
1215,2315253,NiP,Nuke,4
1216,2315278,Heroic,Overpass,3
1217,2315278,fnatic,Train,4
1218,2315222,fnatic,Cache,3
1219,2315222,HellRaisers,Mirage,4
1220,2315167,Heroic,Nuke,3
1221,2315167,mousesports,Train,4
1222,2314911,mousesports,Cobblestone,3
1223,2314911,fnatic,Mirage,4
1224,2314910,FaZe,Mirage,3
1225,2314910,BIG,Cache,4
1226,2314909,Heroic,Inferno,3
1227,2314909,HellRaisers,Cobblestone,4
1228,2314880,Space Soldiers,Cache,3
1229,2314880,NiP,Mirage,4
1230,2315633,Tricked,Cobblestone,3
1231,2315633,AGO,Train,4
1232,2315632,North Academy,Cobblestone,3
1233,2315632,AGO,Train,4
1234,2315631,Tricked,Cobblestone,3
1235,2315631,Singularity,Mirage,4
1236,2315630,MK,Overpass,3
1237,2315630,Tricked,Cobblestone,4
1238,2315629,MK,Inferno,3
1239,2315629,EURONICS,Cobblestone,4
1240,2315625,North Academy,Cache,3
1241,2315625,ALTERNATE aTTaX,Overpass,4
1242,2315624,Final,Cobblestone,3
1243,2315624,North Academy,Nuke,4
1244,2315422,Merciless,Cobblestone,3
1245,2315422,BootKamp,Mirage,4
1246,2315418,Merciless,Train,3
1247,2315418,TeamOne,Mirage,4
1248,2315362,Keyd Stars,Cobblestone,3
1249,2315362,BootKamp,Mirage,4
1250,2315688,AVANGAR,Mirage,3
1251,2315688,Spirit,Cobblestone,4
1252,2315673,forZe,Mirage,3
1253,2315673,Spirit,Nuke,4
1254,2315643,AVANGAR,Mirage,3
1255,2315643,Vega Squadron,Train,4
1256,2315541,Sherifi,Mirage,3
1257,2315541,Spirit,Cobblestone,4
1258,2315540,forZe,Inferno,3
1259,2315540,FlipSid3,Overpass,4
1260,2315539,pro100,Cobblestone,3
1261,2315539,AVANGAR,Cache,4
1262,2315538,Nemiga,Overpass,3
1263,2315538,Vega Squadron,Inferno,4
1264,2315473,Sherifi,Overpass,3
1265,2315473,EPG,Train,4
1266,2315472,forZe,Inferno,3
1267,2315472,Tengri,Mirage,4
1268,2315005,Quantum Bellator Fire,Inferno,3
1269,2315005,Sherifi,Mirage,4
1270,2315004,EPG,Cache,3
1271,2315004,Space Jam,Mirage,4
1272,2315003,forZe,Inferno,3
1273,2315003,Comanche,Mirage,4
1274,2315002,Tengri,Mirage,3
1275,2315002,spray'n'pray,Train,4
1276,2315062,pro100,Inferno,3
1277,2315062,GoodJob,Cobblestone,4
1278,2315061,Nemiga,Train,3
1279,2315061,Spirit Academy,Inferno,4
1280,2315001,Dream,Train,3
1281,2315001,GoodJob,Cache,4
1282,2315000,pro100,Cache,3
1283,2315000,teamasd,Inferno,4
1284,2314988,forZe.FY,Inferno,3
1285,2314988,Nemiga,Overpass,4
1286,2314987,KHANS,Cache,3
1287,2314987,Spirit Academy,Train,4
1288,2315585,Orion,Cache,3
1289,2315585,Space Soldiers,Overpass,4
1290,2315530,Royal Bandits,Mirage,3
1291,2315530,Orion,Cache,4
1292,2315529,DarkPassage,Inferno,3
1293,2315529,Space Soldiers,Overpass,4
1294,2315584,Envy,Inferno,3
1295,2315584,Limitless,Cobblestone,4
1296,2315537,Envy,Inferno,3
1297,2315537,ARES,Cobblestone,4
1298,2315536,RB,Inferno,3
1299,2315536,Limitless,Cobblestone,4
1300,2315554,Renegades,Cache,3
1301,2315554,OpTic,Overpass,4
1302,2315532,NRG,Nuke,3
1303,2315532,OpTic,Overpass,4
1304,2315533,Renegades,Cobblestone,3
1305,2315533,CLG,Train,4
1306,2315488,Misfits,Nuke,3
1307,2315488,NRG,Inferno,4
1308,2315490,Tempo Storm,Cache,3
1309,2315490,CLG,Mirage,4
1310,2315489,Luminosity,Mirage,3
1311,2315489,Renegades,Cobblestone,4
1312,2315487,Torqued,Cache,3
1313,2315487,OpTic,Train,4
1314,2315507,Envy,Inferno,3
1315,2315507,mousesports,Train,4
1316,2315500,LDLC,Nuke,3
1317,2315500,mousesports,Mirage,4
1318,2315499,Envy,Nuke,3
1319,2315499,North,Overpass,4
1320,2315494,LDLC,Overpass,3
1321,2315494,Natus Vincere,Mirage,4
1322,2315492,Envy,Cobblestone,3
1323,2315492,fnatic,Cache,4
1324,2315493,BIG,Cache,3
1325,2315493,mousesports,Cobblestone,4
1326,2315491,ex-Outlaws,Overpass,3
1327,2315491,North,Cobblestone,4
1328,2315475,Misfits,Overpass,3
1329,2315475,Renegades,Inferno,4
1330,2315452,OpTic,Inferno,3
1331,2315452,Misfits,Cache,4
1332,2315450,CLG,Train,3
1333,2315450,Renegades,Inferno,4
1334,2315426,Luminosity,Cache,3
1335,2315426,Misfits,Mirage,4
1336,2315425,CLG,Mirage,3
1337,2315425,compLexity,Train,4
1338,2315424,Renegades,Cobblestone,3
1339,2315424,Rise Nation,Inferno,4
1340,2315423,Torqued,Cache,3
1341,2315423,OpTic,Overpass,4
1342,2315431,ViCi,Overpass,3
1343,2315431,Vega Squadron,Train,4
1344,2315430,Vega Squadron,Inferno,3
1345,2315430,BOOT-d[S],Mirage,4
1346,2315410,ViCi,Inferno,3
1347,2315410,Vega Squadron,Nuke,4
1348,2315381,BOOT-d[S],Mirage,3
1349,2315381,Vega Squadron,Train,4
1350,2315380,GoldenMix,Inferno,3
1351,2315380,ViCi,Cobblestone,4
1352,2315416,BIG,Cache,3
1353,2315416,EURONICS,Cobblestone,4
1354,2315411,BIG,Overpass,3
1355,2315411,AYB,Train,4
1356,2315394,Berzerk,Cache,3
1357,2315394,EURONICS,Cobblestone,4
1358,2315352,Ghost,Cobblestone,3
1359,2315352,Tempo Storm,Train,4
1360,2315352,Ghost,Inferno,5
1361,2315352,Tempo Storm,Overpass,6
1362,2315070,Luminosity,Train,3
1363,2315070,Misfits,Mirage,4
1364,2315070,Luminosity,Cache,5
1365,2315070,Misfits,Nuke,6
1366,2315348,Virtus.pro,Train,3
1367,2315348,Space Soldiers,Cache,4
1368,2315348,Virtus.pro,Mirage,5
1369,2315348,Space Soldiers,Cobblestone,6
1370,2315049,Heroic,Nuke,3
1371,2315049,Dignitas,Mirage,4
1372,2315049,Heroic,Inferno,5
1373,2315049,Dignitas,Train,6
1374,2315290,EN9MY,Cache,3
1375,2315290,Isurus,Inferno,4
1376,2315075,FURIA,Cobblestone,3
1377,2315075,INTZ,Inferno,4
1378,2315076,BootKamp,Cache,3
1379,2315076,Isurus,Cobblestone,4
1380,2315072,Brasil Gaming House,Overpass,3
1381,2315072,INTZ,Cobblestone,4
1382,2315071,EN9MY,Train,3
1383,2315071,Keymotion,Mirage,4
1384,2315338,Flash,Cache,3
1385,2315338,BOOT-d[S],Mirage,4
1386,2315302,BOOT-d[S],Train,3
1387,2315302,5POWER,Mirage,4
1388,2315301,Flash,Mirage,3
1389,2315301,ViCi,Overpass,4
1390,2315255,BOOT-d[S],Mirage,3
1391,2315255,MVP PK,Train,4
1392,2315254,5POWER,Cache,3
1393,2315254,EMP,Cobblestone,4
1394,2315252,Flash,Inferno,3
1395,2315252,LGD,Train,4
1396,2315251,Eclipse,Nuke,3
1397,2315251,ViCi,Cobblestone,4
1398,2315247,BOOT-d[S],Inferno,6
1399,2315246,wNv,Mirage,6
1400,2315245,Invictus,Mirage,6
1401,2315242,wNv,Overpass,6
1402,2315241,ViCi,Cobblestone,6
1403,2315243,EMP,Nuke,6
1404,2315238,LGD,Cache,6
1405,2314983,Flash,Mirage,6
1406,2314982,MVP PK,Inferno,6
1407,2314981,New4,Mirage,6
1408,2314979,FIVE,Mirage,6
1409,2314978,Eclipse,Cobblestone,6
1410,2314977,LGD,Mirage,6
1411,2314976,AE,Inferno,6
1412,2314948,OTFS,Inferno,6
1413,2314947,ViCi,Inferno,6
1414,2314946,FIVE,Inferno,6
1415,2314945,MVP PK,Cobblestone,6
1416,2314944,UYA,Cobblestone,6
1417,2314943,MAX,Mirage,6
1418,2314942,AE,Overpass,6
1419,2314941,5POWER,Cache,6
1420,2314903,Eclipse,Mirage,6
1421,2314907,UYA,Cache,6
1422,2314902,Flash,Mirage,6
1423,2314906,FIVE,Mirage,6
1424,2314900,BOOT-d[S],Inferno,6
1425,2314899,LGD,Mirage,6
1426,2314898,New4,Cache,6
1427,2315256,BLUEJAYS,Inferno,3
1428,2315256,WASD,Nuke,4
1429,2313335,Tricked,Overpass,3
1430,2313335,Vexed Academy,Mirage,4
1431,2313303,WASD,Train,3
1432,2313303,attackiereN,Mirage,4
1433,2313240,Imperial,Inferno,3
1434,2313240,Comanche,Mirage,4
1435,2315244,Tempo Storm,Overpass,3
1436,2315244,NRG,Cobblestone,4
1437,2315232,Ghost,Cobblestone,3
1438,2315232,Tempo Storm,Overpass,4
1439,2315231,NRG,Cobblestone,3
1440,2315231,Renegades,Overpass,4
1441,2315227,Ghost,Cobblestone,3
1442,2315227,Luminosity,Train,4
1443,2315230,Rogue,Inferno,3
1444,2315230,Renegades,Mirage,4
1445,2315226,SoaR,Cobblestone,3
1446,2315226,Tempo Storm,Overpass,4
1447,2315225,Denial,Cobblestone,3
1448,2315225,NRG,Train,4
1449,2315195,Rogue,Train,3
1450,2315195,Iceberg,Mirage,4
1451,2315200,Ghost,Cobblestone,3
1452,2315200,Gale Force,Train,4
1453,2315201,Good People,Inferno,3
1454,2315201,Luminosity,Cache,4
1455,2315198,SoaR,Cobblestone,3
1456,2315198,compLexity,Inferno,4
1457,2315197,Tempo Storm,Cache,3
1458,2315197,NRG,Mirage,4
1459,2315196,Prospects,Cache,3
1460,2315196,Denial,Cobblestone,4
1461,2315199,CLG Academy,Train,3
1462,2315199,Tempo Storm,Overpass,4
1463,2315223,Dignitas,Inferno,3
1464,2315223,HellRaisers,Overpass,4
1465,2315219,Dignitas,Inferno,3
1466,2315219,Japaleno,Train,4
1467,2315218,LDLC,Cache,3
1468,2315218,HellRaisers,Mirage,4
1469,2315212,Dignitas,Inferno,3
1470,2315212,eXtatus,Mirage,4
1471,2315209,benchwarmers,Mirage,3
1472,2315209,LDLC,Nuke,4
1473,2315213,Binary Dragons,Inferno,3
1474,2315213,Japaleno,Train,4
